offset,keyLength,parentID,nodeName/nameLen,nodeName/nodeUnicode,nodeNumber,
5702480,24,9532131,9,git-svn.1,86606,
5702510,6,9532174,0,,87017,
5702522,6,9532292,0,,87019,
5702534,6,9532337,0,,18846,
5702546,20,9532569,7,3291723,18879,
5702572,6,9532952,0,,21759,
5702584,6,9533122,0,,21788,
5702596,6,9533387,0,,22561,
5702608,12,9533463,3,lib,21794,
5702626,28,9533468,11,recovery.py,22372,
5702660,6,9533840,0,,22642,
5702672,6,9535090,0,,22866,
5702684,6,9557691,0,,22996,
5702696,6,9568100,0,,22880,
5702708,40,9568493,17,Catalog_Index.csv,23015,
5702754,46,9605341,20,Attributes_Index.csv,32192,
5702806,6,9615023,0,,32922,
5702818,6,9615081,0,,2893,
5702830,6,9615125,0,,40832,
