offset,keyLength,parentID,nodeName/nameLen,nodeName/nodeUnicode,nodeNumber,
6973680,44,405341,19,com.qtproject.plist,12087,
6973730,6,405347,0,,83912,
6973742,28,405347,11,Sample_Test,17730,
6973776,6,405348,0,,17655,
6973788,6,405363,0,,17656,
6973800,22,405393,8,Drop Box,17856,
6973828,48,405411,21,com.apple.noticeboard,40778,
6973882,130,405417,62,com.apple.Bluetooth.016295BE-7B0B-5F11-AE4C-0401192EC951.plist,88897,
6974018,134,405417,64,com.apple.iChat.Yahoo.016295BE-7B0B-5F11-AE4C-0401192EC951.plist,17709,
6974158,124,405417,59,com.apple.iTunes.016295BE-7B0B-5F11-AE4C-0401192EC951.plist,40257,
6974288,6,405424,0,,17821,
6974300,6,406519,0,,17668,
